RowID	SRR1732329.String.counts.fpkm	
ENST00000491395.5	100.662750	
ENST00000491486.5	0.000000	
ENST00000491513.5	0.927794	
ENST00000491559.5	0.000000	
ENST00000491564.1	13.735471	
ENST00000491625.5	0.000000	
ENST00000491666.5	0.000000	
ENST00000491703.5	37.267815	
ENST00000491729.1	15.386568	
ENST00000491756.2	0.000000	
ENST00000491776.1	7.290472	
ENST00000491794.1	11.804465	
ENST00000491828.5	0.000000	
ENST00000491838.5	87.937531	
ENST00000491927.1	2.741994	
ENST00000491952.1	9.078961	
ENST00000492229.1	6.032059	
ENST00000492275.5	0.000000	
ENST00000492280.5	58.705032	
ENST00000492336.5	4.229154	
ENST00000492414.5	0.000000	
ENST00000492514.1	0.000000	
ENST00000492600.1	14.077909	
ENST00000492603.1	2.333928	
ENST00000492638.1	51.632687	
ENST00000492656.1	15.341737	
ENST00000492742.5	148.613937	
ENST00000492760.1	0.000000	
ENST00000492833.5	0.000000	
ENST00000492851.1	8.795880	
ENST00000492864.1	14.875226	
ENST00000492930.5	0.000000	
ENST00000492962.1	3.116447	
ENST00000493019.1	5.622698	
ENST00000493196.1	114.341934	
ENST00000493295.5	128.476685	
ENST00000493464.1	2.198721	
ENST00000493503.1	29.563778	
ENST00000493524.5	13.462476	
ENST00000493640.1	0.000000	
ENST00000493753.1	3.183886	
ENST00000493811.1	0.000000	
ENST00000493883.5	3.315218	
ENST00000494243.5	5.397810	
ENST00000494252.1	0.000000	
ENST00000494296.1	67.800194	
ENST00000494310.5	0.000000	
ENST00000494435.5	55.299095	
ENST00000494498.1	0.000000	
ENST00000494690.5	36.526333	
ENST00000494755.1	11.113471	
ENST00000494829.1	0.000000	
ENST00000495005.5	7.091609	
ENST00000495007.5	464.598694	
ENST00000495055.1	0.000000	
ENST00000495217.1	1.586274	
ENST00000495240.1	0.000000	
ENST00000495274.1	149.266037	
ENST00000495343.5	0.000000	
ENST00000495344.5	0.000000	
ENST00000495363.5	0.000000	
ENST00000495475.1	12.665405	
ENST00000495521.5	0.000000	
ENST00000495656.5	0.000000	
ENST00000495858.1	14.466677	
ENST00000495892.1	0.260228	
ENST00000496044.5	6.239172	
ENST00000496121.5	6692.688477	
ENST00000496124.1	0.000000	
ENST00000496321.5	15.481885	
ENST00000496395.2	0.440648	
ENST00000496416.1	27.724781	
ENST00000496462.1	44.415646	
ENST00000496485.1	0.224355	
ENST00000496601.1	41.658958	
ENST00000496607.5	47.512295	
ENST00000496615.5	0.000000	
ENST00000496664.5	16.147064	
ENST00000496759.1	0.074799	
ENST00000496773.1	36.555859	
ENST00000496774.5	0.652033	
ENST00000496779.5	0.000000	
ENST00000496783.1	5.067639	
ENST00000496824.5	52.989792	
ENST00000497243.5	0.000000	
ENST00000497313.5	35.630939	
ENST00000497493.1	461.479492	
ENST00000497547.1	760.762268	
ENST00000497630.5	106.483749	
ENST00000497664.5	68.907928	
ENST00000497805.5	0.000000	
ENST00000497833.1	0.000000	
ENST00000497873.1	488.280731	
ENST00000497881.5	6.647610	
ENST00000497909.1	0.000000	
ENST00000498040.5	67.743629	
ENST00000498121.1	0.000000	
ENST00000498151.1	32.335941	
ENST00000498210.1	0.000000	
ENST00000498351.1	0.000000	
ENST00000498355.6	0.000000	
ENST00000498371.1	13.132974	
ENST00000498430.5	0.000000	
ENST00000498614.5	155.426926	
ENST00000498666.5	25.125608	
ENST00000498670.1	0.000000	
ENST00000498789.1	15.258020	
ENST00000498799.1	0.000000	
ENST00000498841.5	406.066681	
ENST00000504298.1	10.339912	
ENST00000507941.1	0.000000	
ENST00000508999.1	0.000000	
ENST00000515969.1	2.555770	
ENST00000516042.1	0.000000	
ENST00000516163.1	0.000000	
ENST00000516236.1	0.642828	
ENST00000516390.1	0.000000	
ENST00000516464.1	0.000000	
ENST00000516653.1	0.000000	
ENST00000516797.1	0.000000	
ENST00000516810.1	0.000000	
ENST00000517106.1	48.004086	
ENST00000517141.1	0.000000	
ENST00000517154.1	0.000000	
ENST00000517452.1	1.158554	
ENST00000517563.5	0.000000	
ENST00000517777.5	17.450428	
ENST00000517819.5	1.422826	
ENST00000518033.1	1.949728	
ENST00000518236.1	0.000000	
ENST00000518498.1	0.000000	
ENST00000520389.5	0.000000	
ENST00000521987.1	1.093814	
ENST00000521995.1	1.730043	
ENST00000522411.5	65.419899	
ENST00000522688.5	0.000000	
ENST00000522931.5	0.000000	
ENST00000523126.1	2.214093	
ENST00000523323.5	0.000000	
ENST00000523663.5	0.000000	
ENST00000524251.1	0.000000	
ENST00000527919.5	0.000000	
ENST00000528477.1	0.000000	
ENST00000530812.5	0.298655	
ENST00000530908.5	17.200422	
ENST00000534991.3	175.328644	
ENST00000535199.5	19.145369	
ENST00000535441.5	0.000000	
ENST00000536776.1	20.441406	
ENST00000536861.5	0.000000	
ENST00000538415.1	0.000000	
ENST00000540756.5	4.284764	
ENST00000540844.5	7308.841309	
ENST00000541036.5	0.000000	
ENST00000542230.6	24.661297	
ENST00000543733.5	0.000000	
ENST00000545369.2	0.000000	
ENST00000545939.5	0.000000	
ENST00000546158.1	0.000000	
ENST00000546469.5	0.000000	
ENST00000546482.5	0.000000	
ENST00000547141.5	0.000000	
ENST00000547201.5	8.237108	
ENST00000547341.5	0.000000	
ENST00000547595.5	0.000000	
ENST00000547657.1	0.000000	
ENST00000548219.5	8.803808	
ENST00000548467.1	3.242720	
ENST00000548570.1	0.000000	
ENST00000548700.5	0.000000	
ENST00000549158.5	0.000000	
ENST00000549265.1	0.000000	
ENST00000549362.1	8.569174	
ENST00000549805.5	0.000000	
ENST00000549932.5	0.000000	
ENST00000549948.5	3.339931	
ENST00000550131.5	0.000000	
ENST00000551367.5	0.000000	
ENST00000551422.5	0.000000	
ENST00000551788.5	0.000000	
ENST00000552581.5	0.000000	
ENST00000553001.1	208.602585	
ENST00000557820.5	2.319942	
ENST00000558955.2	7.179690	
ENST00000559466.1	0.444946	
ENST00000560448.5	3.723453	
ENST00000565564.1	0.000000	
ENST00000565959.1	3.081293	
ENST00000567517.1	23.604311	
ENST00000567670.5	0.837792	
ENST00000568332.1	0.000000	
ENST00000569966.1	0.000000	
ENST00000577708.1	0.000000	
ENST00000578829.5	0.000000	
ENST00000579137.1	0.000000	
ENST00000579533.2	0.000000	
ENST00000579980.1	0.000000	
ENST00000580069.1	0.000000	
ENST00000580152.1	3.102183	
ENST00000580304.1	0.000000	
ENST00000581194.1	0.000000	
ENST00000581586.1	0.000000	
ENST00000581640.5	1.519622	
ENST00000581669.1	15.472105	
ENST00000581787.1	0.000000	
ENST00000581792.1	0.000000	
ENST00000582241.1	0.000000	
ENST00000582575.1	0.000000	
ENST00000583100.2	12.119035	
ENST00000583496.1	4.105377	
ENST00000584048.1	0.000000	
ENST00000584169.5	0.000000	
ENST00000584271.2	0.000000	
ENST00000584840.5	0.000000	
ENST00000585040.1	0.000000	
ENST00000585273.5	0.000000	
ENST00000586552.5	0.000000	
ENST00000588753.1	22.163218	
ENST00000589300.1	0.000000	
ENST00000590829.5	9.632598	
ENST00000591223.5	37.390739	
ENST00000593338.1	0.000000	
ENST00000593619.1	6.387349	
ENST00000593977.1	0.000000	
ENST00000594149.5	0.000000	
ENST00000594320.1	0.000000	
ENST00000594370.5	0.000000	
ENST00000594752.5	0.000000	
ENST00000595747.5	0.000000	
ENST00000596207.2	0.000000	
ENST00000596365.5	0.000000	
ENST00000596385.5	0.000000	
ENST00000596669.1	4.078802	
ENST00000597626.5	0.000000	
ENST00000597894.1	0.000000	
ENST00000599421.1	0.000000	
ENST00000599569.2	16.581291	
ENST00000599572.1	0.000000	
ENST00000599962.1	1365.946167	
ENST00000600155.1	0.000000	
ENST00000600590.1	2.741275	
ENST00000601471.1	0.000000	
ENST00000602280.5	0.000000	
ENST00000602323.1	0.410985	
ENST00000602339.5	0.000000	
ENST00000602454.1	0.000000	
ENST00000602505.5	0.000000	
ENST00000602568.1	3.687496	
ENST00000602580.5	0.000000	
ENST00000602620.1	0.000000	
ENST00000602654.1	0.000000	
ENST00000602659.1	2.510075	
ENST00000602892.5	0.000000	
ENST00000602901.5	21.127884	
ENST00000602921.1	3.567679	
ENST00000602935.5	0.000000	
ENST00000603064.2	12.493217	
ENST00000603349.1	0.000000	
ENST00000604662.1	0.000000	
ENST00000604687.1	360.521545	
ENST00000605450.1	0.000000	
ENST00000606322.1	0.000000	
ENST00000607049.5	0.000000	
ENST00000607150.1	3.617502	
ENST00000607953.1	148.913269	
ENST00000608043.5	0.000000	
ENST00000608072.1	0.038394	
ENST00000608289.1	7.217687	
ENST00000608391.1	4.389057	
ENST00000608405.2	10.684735	
ENST00000608410.1	0.000000	
ENST00000608431.1	0.000000	
ENST00000608591.5	11.160910	
ENST00000608622.5	7.451357	
ENST00000608632.5	0.000000	
ENST00000608641.5	6.921036	
ENST00000608665.1	2.845601	
ENST00000608690.5	0.000000	
ENST00000608759.1	0.000000	
ENST00000608767.1	0.000000	
ENST00000608783.1	30.465185	
ENST00000608809.1	12.704035	
ENST00000608928.1	0.000000	
ENST00000609062.1	0.000000	
ENST00000609132.1	0.000000	
ENST00000609192.5	0.000000	
ENST00000609325.1	2.920426	
ENST00000609365.1	3.442844	
ENST00000609461.1	36.380112	
ENST00000609556.1	14.055920	
ENST00000609592.1	0.000000	
ENST00000609664.2	0.000000	
ENST00000609694.5	0.000000	
ENST00000609713.1	0.307412	
ENST00000609782.1	0.000000	
ENST00000609910.1	20.645838	
ENST00000609934.1	136.669464	
ENST00000609947.1	0.000000	
ENST00000609953.1	14.766932	
ENST00000609985.1	0.000000	
ENST00000610063.5	0.000000	
ENST00000610200.1	0.000000	
ENST00000610236.1	0.000000	
ENST00000610276.1	8.560612	
ENST00000610306.1	9.545167	
ENST00000610460.1	265.073273	
ENST00000610478.1	23.205914	
ENST00000610482.1	0.000000	
ENST00000610622.4	0.000000	
ENST00000610664.4	1451.849854	
ENST00000610697.1	0.000000	
ENST00000610788.1	2.864840	
ENST00000610988.1	0.000000	
ENST00000611026.1	0.000000	
ENST00000611195.1	4.616297	
ENST00000611393.1	0.649867	
ENST00000611656.1	0.000000	
ENST00000611755.1	0.000000	
ENST00000611936.1	0.000000	
ENST00000611994.1	0.069351	
ENST00000612139.1	0.000000	
ENST00000612173.1	137.926132	
ENST00000612267.1	0.000000	
ENST00000612273.1	0.000000	
ENST00000612277.4	0.000000	
ENST00000612326.4	0.000000	
ENST00000612331.1	0.000000	
ENST00000612463.1	1566.773926	
ENST00000612472.4	154.767456	
ENST00000612610.4	0.000000	
ENST00000612624.4	0.312666	
ENST00000612702.4	12.266051	
ENST00000612746.1	0.000000	
ENST00000612957.4	0.000000	
ENST00000613045.1	0.000000	
ENST00000613245.4	0.000000	
ENST00000613317.1	0.000000	
ENST00000613359.1	2092.818359	
ENST00000613488.2	455.253754	
ENST00000613499.4	75.844681	
ENST00000613590.1	2.756792	
ENST00000613611.1	0.000000	
ENST00000613635.1	0.000000	
ENST00000613667.1	3.261392	
ENST00000613691.1	0.000000	
ENST00000613704.1	0.000000	
ENST00000613803.1	4.456419	
ENST00000613894.2	17.647617	
ENST00000613967.1	0.000000	
ENST00000613970.1	2102.043457	
ENST00000614229.4	0.000000	
ENST00000614260.1	0.000000	
ENST00000614492.1	1.571891	
ENST00000614525.1	0.000000	
ENST00000614538.1	0.000000	
ENST00000614657.4	0.000000	
ENST00000614763.1	0.000000	
ENST00000614818.1	0.000000	
ENST00000614940.1	8.168747	
ENST00000614971.4	458.242737	
ENST00000615172.4	1440.364624	
ENST00000615262.1	3.769529	
ENST00000615294.1	579.903625	
ENST00000615324.1	2.789576	
ENST00000615395.1	0.000000	
ENST00000615444.1	0.000000	
ENST00000615480.4	0.000000	
ENST00000615700.1	48.829117	
ENST00000615718.1	9.963411	
ENST00000615727.1	0.000000	
ENST00000615804.1	210.069595	
ENST00000615826.1	0.000000	
ENST00000615847.2	1.536992	
ENST00000615959.1	0.000000	
ENST00000616030.4	0.000000	
ENST00000616418.1	0.000000	
ENST00000616420.1	0.000000	
ENST00000616457.1	0.649867	
ENST00000616483.1	0.000000	
ENST00000616522.1	1.273261	
ENST00000616529.1	0.000000	
ENST00000616627.1	3.289752	
ENST00000616647.4	11.955899	
ENST00000616689.1	0.000000	
ENST00000616808.1	3.708944	
ENST00000616815.1	1348.541016	
ENST00000616860.1	56.875202	
ENST00000616920.1	0.000000	
ENST00000616952.1	0.000000	
ENST00000617004.1	126.862114	
ENST00000617062.4	0.000000	
ENST00000617205.1	0.000000	
ENST00000617236.1	170.934067	
ENST00000617313.4	0.000000	
ENST00000617336.1	2.864840	
ENST00000617390.1	0.000000	
ENST00000617417.1	0.000000	
ENST00000617611.1	0.000000	
ENST00000617668.2	0.000000	
ENST00000617706.4	0.000000	
ENST00000617716.3	840.551453	
ENST00000617746.4	132.376740	
ENST00000617755.1	0.000000	
ENST00000617796.1	6.091553	
ENST00000617854.1	0.507418	
ENST00000617870.4	0.000000	
ENST00000617971.1	0.000000	
ENST00000618007.4	0.000000	
ENST00000618024.4	0.000000	
ENST00000618423.1	0.000000	
ENST00000618699.2	0.000000	
ENST00000618749.1	0.000000	
ENST00000618832.1	0.000000	
ENST00000618951.1	37.122551	
ENST00000619005.1	1.273261	
ENST00000619029.1	0.000000	
ENST00000619030.1	0.000000	
ENST00000619053.1	1.332079	
ENST00000619112.1	0.000000	
ENST00000619120.4	0.000000	
ENST00000619222.4	1.313779	
ENST00000619242.1	2.079986	
ENST00000619249.1	0.000000	
ENST00000619252.4	0.000000	
ENST00000619419.1	0.000000	
ENST00000619471.1	677.530334	
ENST00000619488.1	86.207085	
ENST00000619537.4	0.896313	
ENST00000619549.1	13.242876	
ENST00000619610.2	1557.401123	
ENST00000619682.1	0.000000	
ENST00000619798.1	0.000000	
ENST00000619874.4	844.289001	
ENST00000620015.4	0.194947	
ENST00000620065.4	225.065704	
ENST00000620117.1	0.000000	
ENST00000620163.1	18.580643	
ENST00000620221.1	0.000000	
ENST00000620355.1	1.598094	
ENST00000620442.4	0.000000	
ENST00000620481.4	5.268043	
ENST00000620528.4	1015.424500	
ENST00000620580.1	0.000000	
ENST00000620629.1	0.000000	
ENST00000620684.1	0.000000	
ENST00000620920.4	0.000000	
ENST00000621064.1	62.344513	
ENST00000621162.1	0.000000	
ENST00000621201.4	0.000000	
ENST00000621373.1	9.308620	
ENST00000621386.1	0.000000	
ENST00000621412.1	3.738352	
ENST00000621478.1	1.179308	
ENST00000621601.4	0.000000	
ENST00000621707.1	0.000000	
ENST00000621909.4	456.674011	
ENST00000621924.4	307.026581	
ENST00000622028.1	0.000000	
ENST00000622113.4	0.000000	
ENST00000622171.1	0.000000	
ENST00000622292.1	54.268005	
ENST00000622352.1	0.000000	
ENST00000622452.1	16.595572	
ENST00000622482.1	0.000000	
ENST00000622592.1	0.000000	
ENST00000622690.4	0.000000	
ENST00000622854.1	0.000000	
ENST00000622893.1	1.598094	
ENST00000622911.1	22.901321	
ENST00000622914.1	0.000000	
ENST00000622915.1	32.608276	
ENST00000622934.3	78.581497	
ENST00000622939.3	0.000000	
ENST00000622961.3	105.785728	
ENST00000622995.3	23.686834	
ENST00000623011.1	10.165372	
ENST00000623047.1	23.575977	
ENST00000623050.1	20.952354	
ENST00000623061.1	0.000000	
ENST00000623095.3	309.127411	
ENST00000623098.3	0.000000	
ENST00000623106.3	0.000000	
ENST00000623119.1	0.000000	
ENST00000623131.1	65.617683	
ENST00000623161.3	0.450682	
ENST00000623165.3	195.858688	
ENST00000623182.1	35.637115	
ENST00000623188.1	0.000000	
ENST00000623190.1	882.578125	
ENST00000623201.1	0.000000	
ENST00000623217.1	0.000000	
ENST00000623225.1	0.000000	
ENST00000623227.1	0.000000	
ENST00000623236.1	0.000000	
ENST00000623297.1	0.000000	
ENST00000623313.1	0.000000	
ENST00000623324.1	0.000000	
ENST00000623347.1	62.064072	
ENST00000623352.1	3.958012	
ENST00000623370.2	8.292931	
ENST00000623374.1	96.338409	
ENST00000623375.3	128.192978	
ENST00000623377.1	0.000000	
ENST00000623390.1	8.728189	
ENST00000623394.3	11.609747	
ENST00000623405.3	0.000000	
ENST00000623408.1	0.000000	
ENST00000623409.1	67.040764	
ENST00000623436.3	352.759125	
ENST00000623449.3	1.270224	
ENST00000623476.2	1.046444	
ENST00000623484.1	0.000000	
ENST00000623506.1	34.656822	
ENST00000623518.1	0.000000	
ENST00000623549.1	0.089055	
ENST00000623554.3	0.000000	
ENST00000623559.1	0.000000	
ENST00000623575.3	19.290577	
ENST00000623579.3	1.929093	
ENST00000623587.1	0.000000	
ENST00000623637.1	0.000000	
ENST00000623638.1	9.123726	
ENST00000623643.1	0.000000	
ENST00000623647.1	0.404860	
ENST00000623661.1	0.000000	
ENST00000623664.1	116.500404	
ENST00000623678.1	1.983909	
ENST00000623703.3	12.355632	
ENST00000623720.1	0.000000	
ENST00000623723.1	14.010884	
ENST00000623738.3	155.251175	
ENST00000623744.1	30.600847	
ENST00000623753.1	0.000000	
ENST00000623768.1	0.000000	
ENST00000623771.1	0.000000	
ENST00000623783.1	0.000000	
ENST00000623794.3	0.000000	
ENST00000623795.1	26.212925	
ENST00000623797.3	0.000000	
ENST00000623803.1	0.000000	
ENST00000623809.1	0.000000	
ENST00000623810.2	20.566166	
ENST00000623860.2	169.907776	
ENST00000623887.1	0.000000	
ENST00000623892.1	109.852501	
ENST00000623896.1	0.000000	
ENST00000623903.3	0.000000	
ENST00000623914.3	1.033398	
ENST00000623919.1	0.000000	
ENST00000623928.1	125.852028	
ENST00000623929.1	5.365186	
ENST00000623933.1	0.000000	
ENST00000623939.3	0.000000	
ENST00000623950.1	0.000000	
ENST00000623954.1	60.465076	
ENST00000623960.3	174.687927	
ENST00000623962.1	5.383113	
ENST00000623983.1	0.000000	
ENST00000623989.3	95.486359	
ENST00000623998.1	380.614441	
ENST00000624019.3	0.000000	
ENST00000624041.1	906.355774	
ENST00000624042.1	0.000000	
ENST00000624052.1	0.000000	
ENST00000624077.1	2.558858	
ENST00000624080.1	41.003540	
ENST00000624081.1	0.000000	
ENST00000624086.3	0.000000	
ENST00000624105.1	13.721069	
ENST00000624113.1	0.000000	
ENST00000624120.3	57.588905	
ENST00000624130.1	0.000000	
ENST00000624153.1	51.254402	
ENST00000624162.1	5.596690	
ENST00000624164.1	0.309832	
ENST00000624165.1	0.000000	
ENST00000624181.1	0.000000	
ENST00000624226.1	0.000000	
ENST00000624240.1	2.320010	
ENST00000624261.1	0.000000	
ENST00000624263.1	0.000000	
ENST00000624266.1	0.000000	
ENST00000624291.1	3.333221	
ENST00000624304.3	5.462532	
ENST00000624310.1	0.000000	
ENST00000624312.2	0.000000	
ENST00000624353.1	2.597125	
ENST00000624368.3	14.771932	
ENST00000624405.1	0.000000	
ENST00000624406.3	0.000000	
ENST00000624412.3	0.000000	
ENST00000624444.1	75.258804	
ENST00000624445.1	0.000000	
ENST00000624446.1	39.494694	
ENST00000624461.3	0.000000	
ENST00000624484.1	0.000000	
ENST00000624506.1	5.383113	
ENST00000624516.1	115.825493	
ENST00000624519.1	26.550711	
ENST00000624520.1	16.166483	
ENST00000624534.1	1.828295	
ENST00000624561.1	26.218027	
ENST00000624569.1	662.443604	
ENST00000624576.3	34.923759	
ENST00000624595.1	0.000000	
ENST00000624627.3	36.221676	
ENST00000624633.3	9.277917	
ENST00000624648.3	22.346184	
ENST00000624662.1	0.854535	
ENST00000624669.1	757.687378	
ENST00000624691.3	0.000000	
ENST00000624714.3	183.929871	
ENST00000624728.1	43.957230	
ENST00000624736.1	67.138084	
ENST00000624739.1	271.751770	
ENST00000624748.2	113.124451	
ENST00000624758.3	0.017395	
ENST00000624791.1	0.000000	
ENST00000624800.1	0.000000	
ENST00000624806.1	5.208574	
ENST00000624808.1	0.000000	
ENST00000624810.3	0.000000	
ENST00000624813.1	0.000000	
ENST00000624821.1	727.067078	
ENST00000624846.3	0.000000	
ENST00000624847.1	0.000000	
ENST00000624852.1	1.619642	
ENST00000624859.3	0.000000	
ENST00000624872.1	0.000000	
ENST00000624883.1	27.045870	
ENST00000624901.1	3.059990	
ENST00000624906.1	68.910698	
ENST00000624907.3	0.000000	
ENST00000624921.1	0.000000	
ENST00000624932.1	5.505309	
ENST00000624934.3	0.000000	
ENST00000624937.1	0.442746	
ENST00000624951.1	0.000000	
ENST00000624965.1	0.000000	
ENST00000624968.1	2.853935	
ENST00000624971.1	5.110102	
ENST00000624999.1	0.578173	
ENST00000625005.3	18.366938	
ENST00000625012.1	85.605255	
ENST00000625014.1	41.495525	
ENST00000625020.1	0.000000	
ENST00000625036.3	0.000000	
ENST00000625079.3	1.384052	
ENST00000625096.3	0.000000	
ENST00000625098.1	66.605621	
ENST00000625115.1	0.000000	
ENST00000625153.3	4.792503	
ENST00000625184.1	6.379844	
ENST00000625185.3	0.000000	
ENST00000625189.3	16.807575	
ENST00000625278.2	0.868918	
ENST00000625538.1	103.065186	
ENST00000625598.1	23409.824219	
ENST00000626237.1	0.519212	
ENST00000626259.2	0.000000	
ENST00000626421.1	42.950325	
ENST00000626525.1	0.000000	
ENST00000626681.1	25.926674	
ENST00000626933.1	96.368729	
ENST00000626972.2	32.829197	
ENST00000626994.1	0.475133	
ENST00000627623.2	0.000000	
ENST00000627978.1	9.373842	
ENST00000627981.1	30322.460938	
ENST00000628044.1	0.680350	
ENST00000628202.2	0.000000	
ENST00000628776.2	0.000000	
ENST00000628906.2	0.000000	
ENST00000629643.2	0.000000	
ENST00000629969.1	2981.456055	
ENST00000630077.2	156.746948	
ENST00000630155.1	14.764858	
ENST00000630211.2	20.653690	
ENST00000630354.1	0.000000	
ENST00000630551.1	6.800931	
ENST00000630725.1	0.000000	
ENST00000630751.2	0.000000	
ENST00000631186.1	0.000000	
ENST00000631211.1	10404.082031	
ENST00000631642.1	1.665498	
ENST00000632537.1	6.574385	
ENST00000632732.1	0.000000	
ENST00000632881.1	0.000000	
ENST00000633442.1	0.000000	
ENST00000633593.1	0.000000	
ENST00000634020.1	0.000000	
ENST00000634021.1	0.000000	
ENST00000634453.1	0.000000	
ENST00000634642.1	0.000000	
ENST00000634644.1	0.000000	
ENST00000634659.1	0.000000	
ENST00000634708.1	0.000000	
ENST00000634718.1	0.000000	
ENST00000634853.1	0.000000	
ENST00000635001.1	0.000000	
ENST00000635108.1	0.000000	
ENST00000635189.1	0.000000	
ENST00000635225.1	0.000000	
ENST00000635325.1	0.000000	
ENST00000635525.1	0.000000	
ENST00000635621.1	0.000000	
ENST00000635684.1	0.000000	
